"","P387_Q601A","P387_Q601B","P387_Q601C","P387_Q601D","P387_Q601E","P387_Q601F","P387_Q601G","P387_Q601H","P387_Q602A","P387_Q602B","P387_Q602C","P387_Q602D","P387_Q602E","P387_Q602F","P387_Q602G","P387_Q602H","P387_Q603A","P387_Q603B","P387_Q603C","P387_Q603D","P387_Q603E","P387_Q603F","P387_Q603G","P387_Q603H","P387_Q604A","P387_Q604B","P387_Q604C","P387_Q604D","P387_Q604E","P387_Q604F","P387_Q604G","P387_Q604H","P387_Q605A","P387_Q605B","P387_Q605C","P387_Q605D","P387_Q605E","P387_Q605F","P387_Q605G","P387_Q605H","P387_Q606A","P387_Q606B","P387_Q606C","P387_Q606D","P387_Q606E","P387_Q606F","P387_Q606G","P387_Q606H","P387_Q607A","P387_Q607B","P387_Q607C","P387_Q607D","P387_Q607E","P387_Q607F","P387_Q607G","P387_Q607H","P387_Q608A","P387_Q608B","P387_Q608C","P387_Q608D","P387_Q608E","P387_Q608F","P387_Q608G","P387_Q608H","P387_Q609A","P387_Q609B","P387_Q609C","P387_Q609D","P387_Q609E","P387_Q609F","P387_Q609G","P387_Q609H","P387_Q610A","P387_Q610B","P387_Q610C","P387_Q610D","P387_Q610E","P387_Q610F","P387_Q610G","P387_Q610H","P387_Q611A","P387_Q611B","P387_Q611C","P387_Q611D","P387_Q611E","P387_Q611F","P387_Q611G","P387_Q611H","P387_Q612A","P387_Q612B","P387_Q612C","P387_Q612D","P387_Q612E","P387_Q612F","P387_Q612G","P387_Q612H"
"EGFP",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"ERCC-00002",3674,2458,2402,2313,3304,2198,2135,2464,1805,1946,1751,2532,2288,1947,1680,3117,2384,3223,3452,2420,3203,2265,4275,2346,2837,1807,2528,3923,2058,1515,1752,2841,2102,1549,1385,2226,1623,2351,3865,1632,722,1743,796,1721,31,2106,2888,2157,1402,1003,990,1960,2340,1985,1693,1967,1227,1348,2061,2200,2041,3004,1454,2110,2477,2194,2731,1933,1811,1930,2418,2830,1259,1716,2365,1469,2985,1413,1565,1061,1652,1849,1576,2611,3072,1676,1395,2311,1146,2347,1408,1407,2060,1517,1970,3
"ERCC-00003",0,131,4,0,136,0,1,0,196,0,23,32,0,0,54,12,13,404,110,52,389,0,116,216,0,194,114,0,0,271,280,1,0,0,101,0,228,1,12,163,101,115,88,4,0,164,162,44,5,1,316,18,121,2,80,115,132,76,67,2,108,462,96,0,25,83,128,33,0,228,2,268,0,44,30,122,75,0,22,0,24,0,0,43,5,1,83,80,7,78,0,0,1,115,185,0
"ERCC-00004",1629,910,1095,1218,2086,1691,1235,741,1216,1958,991,314,1281,1640,1550,2321,521,982,900,873,982,1484,1290,1057,1036,1559,925,896,635,970,771,738,978,651,1028,628,1149,1431,488,416,566,1043,802,1054,118,1503,735,1219,1047,723,800,943,557,677,895,983,569,795,496,653,687,812,662,1132,680,675,691,959,620,695,1065,778,613,581,943,786,658,839,412,1287,715,544,559,1030,931,251,1039,839,561,739,599,842,1248,984,1209,4
"ERCC-00009",0,0,111,0,25,160,2,127,364,101,0,46,0,0,0,0,0,0,1,285,0,254,0,325,3,141,22,0,330,0,8,79,21,1,184,0,160,155,175,14,0,1,154,1,0,227,118,0,0,0,193,0,129,0,16,0,203,83,0,48,236,1,0,36,138,122,0,29,161,182,98,112,82,177,177,56,0,130,372,0,91,30,1,118,155,0,130,0,7,210,45,75,0,131,2,0
"ERCC-00012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,0
"ERCC-00013",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ERCC-00014",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00016",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00019",0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,1,0,110,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,110,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00022",1,0,0,0,111,0,1,0,82,0,1,1,0,0,0,0,0,0,82,0,143,0,0,0,0,0,0,60,0,130,0,0,0,58,120,66,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,7,0,0,0,77,0,0,0,0,0,0,0,4,73,116,0,0,157,0,0,0,0,87,0,125,65,0,0,0,100,0,0,0,215,0,0,68,0,0,0,0,3,97,0
"ERCC-00024",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0
"ERCC-00025",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,95,0,0,0,0,0
"ERCC-00028",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,1,0,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"ERCC-00033",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00034",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00035",0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0,0,0,0,1,0,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0,0,0,0,0,0,1,0,0,0,0,0,0,104,3,0,0,0,0,0,91,0,0,9,0,0,0,2,0,2,0
"ERCC-00039",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00040",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00041",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00042",134,1,0,0,0,150,1,20,120,0,90,59,44,0,1,7,0,0,0,145,0,1,112,187,1,0,0,0,195,283,0,47,137,0,31,0,193,148,0,62,0,0,0,0,0,184,33,0,0,0,0,0,131,1,0,151,0,103,93,1,0,172,122,12,0,0,1,2,0,0,12,1,3,68,95,0,0,0,0,0,0,224,0,70,0,1,0,0,0,1,0,47,0,1,104,0
"ERCC-00043",150,0,0,0,190,0,2,5,0,152,0,0,93,0,1,170,1,132,0,0,16,0,182,3,0,87,0,154,150,254,156,136,144,0,1,0,0,197,0,0,0,26,76,1,0,158,0,0,1,236,0,0,13,66,0,179,102,93,71,85,0,192,0,0,0,45,0,0,0,131,4,146,0,0,75,0,1,7,39,30,100,0,97,0,0,0,67,0,99,116,113,102,0,2,1,1
"ERCC-00044",0,0,0,0,0,0,0,0,0,153,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,107,0,0,123,0,0,0,0,0,0,0,134,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00046",1287,404,1390,1015,1037,1191,807,1074,533,1250,662,526,786,711,1271,1090,648,576,1118,763,1418,766,1255,1363,607,743,1054,988,887,724,811,943,693,457,1132,470,1017,1302,1290,1126,279,456,256,664,29,1098,395,964,989,944,563,799,878,586,521,914,508,662,629,520,1021,1576,556,616,718,321,444,725,542,596,703,810,298,459,739,736,869,789,1456,1256,735,454,530,937,778,697,551,1092,450,601,788,902,1068,1052,782,63
"ERCC-00048",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ERCC-00051",0,23,0,0,0,0,0,0,0,0,0,0,0,33,19,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,48,0,9,0,0,0,0,0,0,0,8,0,0,0,0,0,17,0,1,0,0,28,0,0,0,0,0,0,14,0,0,0,0,0,35,0,18,0,0,0,0,28,0,1,19,0,0,0,0,0,0,0,0
"ERCC-00053",0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,99,0,0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0
"ERCC-00054",2,0,0,0,1,3,0,1,0,4,0,1,1,0,2,31,1,0,1,2,43,1,1,0,1,0,0,1,0,2,1,33,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,2,0,0,0,0,0,1,4,0,0,0,0,2,0,0,0,0,0,1,0,0,2,2,1,2,1,0,1,1,0,0,0,1,0,0,1,9,0,0,1,0,0,1,0
"ERCC-00057",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00058",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ERCC-00059",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00060",4,4,61,1,0,54,110,3,72,69,63,4,0,84,121,0,0,4,1,218,62,3,0,73,58,2,212,48,0,7,22,0,184,129,1,1,11,115,91,1,3,0,47,2,56,2,59,109,100,3,56,0,256,1,1,164,1,75,143,162,0,3,76,204,153,60,3,4,0,90,4,3,2,111,1,0,0,1,155,112,65,1,117,0,0,0,1,1,0,0,0,1,1,61,97,1
"ERCC-00061",0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0
"ERCC-00062",0,0,70,0,0,0,153,0,0,0,0,0,0,0,0,0,0,30,0,143,10,0,1,0,0,1,29,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,128,0,0,0,0,0,0,0,0,0,3,0,0,129,0,0,34,0,0,0,2,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"ERCC-00067",0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ERCC-00069",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00071",38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,0,72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,97,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,84,0,0,0,0,0,0,0,1,0,0,0,0
"ERCC-00073",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00074",3913,3709,4603,3839,5795,4421,3634,2695,4208,4683,3249,4077,4499,5132,5434,7296,3361,3877,3104,5206,4615,5494,4788,3436,2818,4454,4127,4446,4724,3992,3548,2672,3862,3959,2830,4373,3826,4662,3455,4767,2748,3748,2830,3557,251,4123,2181,6084,2555,4357,4029,2913,4571,2102,2967,3977,3799,3906,3247,3451,3386,3891,2490,3333,2958,3299,3988,4053,2275,4680,3627,4642,2248,2597,2367,3569,4789,3233,4397,3709,2386,2837,3302,3490,2628,3232,3094,3301,1917,2685,3284,4311,3377,3966,4781,6
"ERCC-00075",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00076",124,0,83,109,0,120,123,39,0,1,0,0,49,0,0,0,90,0,0,0,0,1,0,19,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,106,0,0,15,0,0,0,82,123,0,52,118,0,0,0,119,0,0,0,0,96,94,273,0,1,0
"ERCC-00077",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00078",0,0,84,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,116,105,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00079",0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,88,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00081",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
"ERCC-00083",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00084",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,0
"ERCC-00085",0,0,0,0,1,2,0,42,0,0,0,0,5,2,0,4,0,0,1,0,0,9,3,2,0,0,0,1,0,0,2,1,0,1,0,1,0,5,0,1,0,1,0,34,2,0,1,0,0,2,1,2,5,18,3,0,0,1,0,2,0,2,1,5,0,1,2,0,0,0,3,10,0,0,24,1,0,1,0,0,0,0,1,0,0,0,3,3,0,0,0,2,0,7,0,0
"ERCC-00086",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00092",1,165,0,128,0,0,0,0,0,2,1,0,0,106,0,0,0,0,0,0,0,0,0,0,0,88,319,0,0,0,0,0,0,0,0,0,2,137,0,4,0,0,125,93,1,0,148,157,0,0,0,1,0,1,0,0,155,0,0,0,0,2,0,35,119,0,0,0,180,92,145,0,0,0,3,0,0,0,0,0,11,116,168,0,70,0,0,122,1,77,0,0,0,0,0,0
"ERCC-00095",0,0,0,1,99,0,0,0,0,0,34,41,0,0,0,0,0,0,0,0,6,0,0,86,0,79,106,0,0,0,90,2,0,0,0,0,0,0,0,0,1,0,68,0,0,0,0,0,77,5,0,73,0,2,80,75,0,83,86,0,0,0,96,84,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,104,77,0,81,0,0,0,1,0,0,0,0,0,0,76,0
"ERCC-00096",1401,1019,1378,1104,1711,1821,1390,894,1011,1893,504,1147,2417,3035,1745,1391,594,2378,1646,1430,1305,2391,2009,1737,1114,1489,2750,1592,1904,1439,1327,733,785,1313,1007,596,1223,1697,951,1903,871,880,594,1200,199,1693,1045,2337,1082,899,606,890,1122,718,555,1228,1134,1531,1415,1269,1705,1827,1207,1451,1059,832,1175,1068,1037,1344,831,1661,902,1205,1456,692,1439,1231,1338,1240,809,1778,1311,1287,716,1567,922,887,704,1077,1261,342,1399,1440,1600,2
"ERCC-00097",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00098",0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,2,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
"ERCC-00099",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"ERCC-00104",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00108",0,102,270,103,0,9,0,0,12,144,69,1,6,266,0,200,60,0,1,1,185,122,173,135,223,84,1,182,0,1,3,118,0,6,0,2,318,142,0,117,70,0,0,0,10,0,0,0,0,1,111,129,3,4,17,37,2,0,0,112,0,0,8,169,137,0,192,0,187,20,1,24,27,95,0,144,0,170,100,0,21,0,12,126,0,2,100,119,178,117,109,65,0,116,22,0
"ERCC-00109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ERCC-00111",30,0,0,0,127,1,3,2,4,0,0,23,13,0,143,0,82,2,1,0,0,0,1,0,98,0,92,0,0,0,0,54,1,0,3,49,0,133,0,0,106,1,12,1,0,102,3,0,0,0,1,10,0,10,0,38,12,9,1,0,88,0,87,2,0,16,0,1,0,0,0,0,0,2,20,0,162,114,94,0,1,79,1,0,64,0,106,0,0,1,9,0,0,0,4,0
"ERCC-00112",25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,26,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,58,0,0,0,0,0,0,0,1,0,0,114,1,0,34,85,0,0,0,0,161,0,0,0,0,0,0,121,0,156,0,28,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,0,0,0
"ERCC-00113",243,284,523,135,337,241,401,179,227,699,640,245,454,358,354,227,273,269,214,324,330,400,5,378,302,225,205,220,223,406,272,130,376,198,323,183,90,386,145,405,157,139,329,211,0,410,439,1063,177,321,415,265,297,382,151,474,558,11,531,365,123,390,94,326,348,165,275,255,428,445,144,280,62,390,261,165,332,166,611,200,314,466,492,418,110,468,214,529,125,548,384,455,318,210,485,2
"ERCC-00116",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,125,0,0,0,0,0,0
